user_id,item_id,pred_score
172244,276883,3.9453535
172244,119298,3.2262926
172244,393956,3.1916833
172244,389838,3.1573913
172244,465522,3.1406581
172244,133907,3.129837
172244,413816,3.075817
172244,78915,3.059146
172244,281667,3.0206258
172244,382946,3.0171144
172623,143418,4.4109964
172623,85914,4.158127
172623,6913,4.1066813
172623,57577,4.091969
172623,370390,4.058863
172623,47415,4.0325656
172623,369158,4.0081925
172623,215596,4.008056
172623,230911,4.00597
172623,85832,4.003565
172634,65091,3.9390917
172634,84593,3.8136697
172634,325852,3.7568114
172634,166100,3.7484078
172634,18171,3.5065758
172634,90579,3.4535482
172634,320900,3.4535258
172634,249239,3.447273
172634,222082,3.4391863
172634,215363,3.3991125
173019,193545,3.9349976
173019,159792,3.6874878
173019,291643,3.679638
173019,371327,3.5363781
173019,2455,3.5262263
173019,338721,3.4723773
173019,451427,3.4714775
173019,244939,3.4714775
173019,62613,3.417428
173019,101876,3.3918502
173494,165755,3.9349976
173494,197049,3.6599603
173494,48921,3.2908337
173494,280676,3.1698751
173494,81751,3.1690278
173494,269268,3.1504989
173494,390824,3.0823894
173494,181204,3.0741944
173494,123509,3.0712404
173494,348154,3.060305
173517,60980,3.9545834
173517,442837,3.9390898
173517,441966,3.9065557
173517,14932,3.8997593
173517,399192,3.8685606
173517,457045,3.854887
173517,134191,3.8418486
173517,46156,3.8275938
173517,301721,3.8082073
173517,369158,3.7945993
173657,301721,3.9532862
173657,369158,3.7958565
173657,177636,3.5452733
173657,114121,3.5452733
173657,143418,3.4711587
173657,6913,3.4583216
173657,456056,3.453744
173657,57577,3.4429512
173657,224832,3.4000177
173657,442131,3.3743188
173863,29757,4.2817774
173863,444190,4.273511
173863,436549,4.2144346
173863,325310,4.1565075
173863,217605,4.151704
173863,431276,4.128534
173863,177636,4.118257
173863,114121,4.118257
173863,201816,4.117545
173863,266900,4.1150627
174405,334094,3.9433389
174405,273104,3.6058435
174405,318697,3.5814881
174405,140527,3.5418859
174405,57389,3.4945836
174405,206241,3.4377651
174405,257575,3.4266071
174405,247601,3.419455
174405,62549,3.405219
174405,248908,3.3972964
174494,20195,3.934998
174494,218033,3.7919474
174494,139243,3.668406
174494,366213,3.4526827
174494,162038,3.2927816
174494,69174,3.2665231
174494,266024,3.2543314
174494,409983,3.2497873
174494,237901,3.2255821
174494,431447,3.2215657
174983,87740,3.9349973
174983,352841,3.5862792
174983,288105,3.5109549
174983,400644,3.4856467
174983,388333,3.4856467
174983,127688,3.4856467
174983,42841,3.4856467
174983,52783,3.394515
174983,464496,3.3717818
174983,161205,3.3717818
175709,228083,3.9349976
175709,297404,3.612127
175709,167337,3.4520807
175709,346811,3.4447088
175709,55911,3.4400506
175709,455570,3.3959355
175709,422494,3.3840158
175709,122449,3.383266
175709,87196,3.2931304
175709,294620,3.279688
175822,316753,3.9501266
175822,99187,3.7784014
175822,450950,3.6369812
175822,344071,3.5247862
175822,375955,3.3710327
175822,313163,3.37037
175822,113641,3.3558998
175822,270383,3.3484201
175822,344723,3.29864
175822,123548,3.298557
176153,113535,3.9769979
176153,138661,3.975429
176153,92361,3.9417033
176153,16813,3.8103411
176153,210002,3.7790585
176153,354881,3.7675009
176153,428891,3.75564
176153,37029,3.7454789
176153,168224,3.7312858
176153,221329,3.6874506
176491,246687,3.9349976
176491,21674,3.5449924
176491,320526,3.5045514
176491,288387,3.493038
176491,98893,3.4700806
176491,343256,3.4631674
176491,148426,3.3124077
176491,368033,3.2721481
176491,26374,3.2565842
176491,180009,3.2333734
176878,217089,3.9537208
176878,429369,3.92509
176878,315387,3.8418145
176878,402366,3.433911
176878,298023,3.3625183
176878,224862,3.2868896
176878,358895,3.2447615
176878,194010,3.2296133
176878,282506,3.1492417
176878,22161,3.1127355
176986,442496,3.9349976
176986,256146,3.4856164
176986,259467,3.4753346
176986,209184,3.4723332
176986,333986,3.4590058
176986,22568,3.439528
176986,360809,3.4194837
176986,312699,3.3465705
176986,336131,3.3418863
176986,83569,3.2783713
177211,57577,4.370485
177211,6913,4.364056
177211,230911,4.26067
177211,195234,4.2425847
177211,214757,4.2423263
177211,346384,4.159705
177211,244458,4.0470624
177211,352230,4.038941
177211,85914,4.0304513
177211,257070,4.029303
177257,247909,3.9414244
177257,243355,3.1876595
177257,259920,3.1797996
177257,321722,3.1616576
177257,80435,3.0914664
177257,374272,3.0251107
177257,248630,2.9969387
177257,417631,2.967412
177257,22495,2.9530485
177257,49967,2.9388237
177537,145403,3.9452908
177537,382946,3.3243122
177537,286645,3.257053
177537,161166,3.2187963
177537,174409,3.1647556
177537,97661,3.108635
177537,65719,3.09406
177537,243376,3.0931492
177537,407608,3.0185423
177537,445821,3.0064201
179034,325189,3.934998
179034,263385,3.5914555
179034,380237,3.5792756
179034,349809,3.5400372
179034,123664,3.3866878
179034,213303,3.3441415
179034,131364,3.3441415
179034,100238,3.3213396
179034,314076,3.3134131
179034,220793,3.29892
179448,84651,3.9349978
179448,294438,3.6795158
179448,234299,3.3232694
179448,134790,3.224184
179448,442902,3.223485
179448,50411,3.1930904
179448,368037,3.1789572
179448,219319,3.1735613
179448,251813,3.167202
179448,367627,3.1572945
179972,455125,3.9349976
179972,424421,3.5105987
179972,342425,3.5080466
179972,113802,3.4727812
179972,232085,3.4431784
179972,141157,3.4382937
179972,182003,3.438233
179972,85548,3.415431
179972,330469,3.3822045
179972,357054,3.307536
180776,246532,3.9452813
180776,182086,3.6499734
180776,192138,3.6447952
180776,268755,3.5311153
180776,249079,3.4947302
180776,244525,3.4947302
180776,31640,3.4750338
180776,210002,3.4423969
180776,436549,3.417232
180776,218576,3.3871863
180810,49544,3.9464533
180810,106741,3.398648
180810,175914,3.3021672
180810,10162,3.2426124
180810,406693,3.242512
180810,312728,3.1077938
180810,432480,3.080658
180810,13398,3.0657182
180810,286268,3.057541
180810,264476,3.013322
181041,266085,4.2794
181041,276704,3.9832745
181041,103492,3.9386714
181041,248711,3.9325876
181041,97437,3.9325876
181041,448220,3.8824248
181041,66737,3.8763628
181041,108021,3.8062568
181041,303161,3.7444625
181041,369933,3.726723
181727,130304,3.9349978
181727,461858,3.795711
181727,283905,3.795711
181727,25920,3.688119
181727,366809,3.583713
181727,289160,3.56465
181727,301379,3.4078703
181727,298904,3.381743
181727,260881,3.2578874
181727,453646,3.2158859
181771,133415,3.934998
181771,228644,3.4441097
181771,199018,3.4171634
181771,4887,3.413252
181771,151178,3.3530798
181771,133247,3.3440156
181771,63975,3.337038
181771,279316,3.3209949
181771,235047,3.303601
181771,218626,3.2966173
182055,281717,4.3984494
182055,384470,4.346515
182055,84593,4.312245
182055,279052,4.3076143
182055,277247,4.273556
182055,137102,4.2460623
182055,369158,4.208589
182055,152120,4.20175
182055,427147,4.184528
182055,158912,4.1613617
182143,449391,3.9693322
182143,325215,3.9093065
182143,29940,3.8871975
182143,199394,3.8679514
182143,204209,3.7383142
182143,46156,3.6434107
182143,393142,3.6320071
182143,76196,3.4949138
182143,128569,3.4900107
182143,288525,3.4706264
182156,180009,3.9571214
182156,26374,3.9229198
182156,387747,3.4742355
182156,357371,3.2169409
182156,202459,3.207548
182156,231907,3.1712637
182156,286620,3.1224403
182156,99946,3.0990553
182156,259669,3.0517626
182156,306482,3.0508232
182428,317417,3.934998
182428,341928,3.475124
182428,396281,3.46621
182428,101969,3.4601276
182428,239691,3.4105465
182428,159428,3.4049482
182428,48105,3.3675342
182428,302948,3.305521
182428,460219,3.303975
182428,194596,3.2891502
182582,306551,3.9349978
182582,30314,3.435441
182582,342642,3.4303854
182582,963,3.4270973
182582,40499,3.3999994
182582,407402,3.3423977
182582,375693,3.3423977
182582,447860,3.3148696
182582,321984,3.2986357
182582,252098,3.258281
183206,145403,3.9452908
183206,382946,3.3243122
183206,286645,3.257053
183206,161166,3.2187963
183206,174409,3.1647556
183206,97661,3.108635
183206,65719,3.09406
183206,243376,3.0931492
183206,407608,3.0185423
183206,445821,3.0064201
184607,451785,3.9349976
184607,20158,3.6678693
184607,186352,3.6544092
184607,260256,3.645578
184607,288359,3.4958575
184607,331526,3.4454367
184607,443829,3.374722
184607,249735,3.37454
184607,422159,3.370306
184607,10034,3.361401
185242,233439,3.9474506
185242,75195,3.348062
185242,347641,3.1456044
185242,309976,3.0892317
185242,411886,3.072432
185242,318618,3.0488024
185242,120098,3.0302932
185242,77708,3.0022643
185242,256721,2.9221005
185242,321780,2.916614
185564,451987,3.9349978
185564,401940,3.9349978
185564,30395,3.4795506
185564,234142,3.2469916
185564,59850,3.1972494
185564,19629,3.1759164
185564,330318,3.1548626
185564,37734,3.1548626
185564,438400,3.1407962
185564,388202,3.1101263
185790,154955,3.9425209
185790,379796,3.9251325
185790,131118,3.9193118
185790,448494,3.8157194
185790,240558,3.5963137
185790,416187,3.5943325
185790,350581,3.5886643
185790,57577,3.5701537
185790,6913,3.5601227
185790,150547,3.5520537
185928,6913,4.0557923
185928,57577,4.042252
185928,230911,3.977406
185928,253286,3.93377
185928,442725,3.895178
185928,314285,3.864798
185928,85914,3.7862308
185928,222285,3.783642
185928,244458,3.723157
185928,448494,3.7156084
185947,92527,3.9349978
185947,449776,3.61609
185947,276571,3.3703525
185947,294766,3.2840793
185947,240262,3.2727907
185947,56382,3.2403338
185947,129705,3.2004588
185947,329279,3.157648
185947,285593,3.1155918
185947,322577,3.1007533
186080,57389,3.9386873
186080,248908,3.8379662
186080,167800,3.8379662
186080,41511,3.8379662
186080,23040,3.8379662
186080,334094,3.7814837
186080,318697,3.7640686
186080,106741,3.653168
186080,371327,3.5942643
186080,2455,3.5527854
186588,309778,3.947461
186588,143418,3.823054
186588,370390,3.5162766
186588,435557,3.5096633
186588,177636,3.5078452
186588,114121,3.5078452
186588,301721,3.4976006
186588,369158,3.4751818
186588,72422,3.4658663
186588,96375,3.422648
186733,259725,3.9349976
186733,184626,3.7873485
186733,302307,3.4698052
186733,352115,3.4019902
186733,72245,3.310108
186733,427103,3.2930775
186733,36054,3.2344646
186733,123026,3.228073
186733,173680,3.1889694
186733,432478,3.1732574
186774,88278,3.9349978
186774,361106,3.6187813
186774,387780,3.6025572
186774,393689,3.447593
186774,148484,3.3725631
186774,66405,3.2432818
186774,385922,3.2395191
186774,217538,3.2340214
186774,31078,3.2340214
186774,432183,3.2305849
187302,417927,3.9474456
187302,360487,3.4802842
187302,266024,3.16277
187302,305656,3.1276972
187302,433697,3.1093862
187302,245810,3.1093862
187302,242372,3.1093862
187302,180182,3.1011913
187302,248711,3.099801
187302,97437,3.099801
187404,443474,3.9349976
187404,82278,3.6380508
187404,101714,3.4829943
187404,440917,3.3270824
187404,73322,3.2804399
187404,9308,3.2408745
187404,459835,3.2362006
187404,464895,3.2184777
187404,161153,3.2137957
187404,342263,3.1714883
187991,464751,4.0075703
187991,240558,3.9782057
187991,350384,3.9401195
187991,150547,3.8792133
187991,199394,3.8361921
187991,193518,3.6774402
187991,275354,3.6357808
187991,308648,3.5921555
187991,94437,3.5429492
187991,273872,3.531774
188096,75820,3.9344685
188096,380493,3.7397141
188096,165169,3.5950007
188096,420549,3.5732322
188096,119586,3.4772139
188096,131861,3.3846004
188096,93556,3.3802865
188096,445695,3.3640459
188096,46924,3.359349
188096,202825,3.3014984
188116,172606,3.9336586
188116,443875,3.933435
188116,83572,3.933435
188116,368360,3.9330854
188116,336131,3.7596836
188116,259467,3.579361
188116,333986,3.4998856
188116,303828,3.4128995
188116,18717,3.3703904
188116,233722,3.3691556
188120,252848,3.9349976
188120,317085,3.4523938
188120,171335,3.305842
188120,289126,3.2013528
188120,125751,3.1034095
188120,235224,3.0881402
188120,126785,3.0844538
188120,131861,3.0674975
188120,403215,3.0633733
188120,445695,3.0313737
188684,410389,3.936665
188684,459374,3.9359043
188684,303845,3.9359043
188684,351585,3.334253
188684,325585,3.2390928
188684,192875,3.1548524
188684,69101,3.1429677
188684,336832,3.1245613
188684,235639,3.1033194
188684,230397,3.103208
188716,406693,3.9369993
188716,10162,3.9369593
188716,49544,3.8150156
188716,312728,3.4713287
188716,432480,3.423735
188716,235946,3.3362002
188716,265802,3.3300529
188716,291995,3.3180525
188716,338939,3.2870944
188716,213829,3.285979
189384,299044,3.952375
189384,310791,3.9240692
189384,311341,3.6722293
189384,239570,3.6722293
189384,235018,3.6722293
189384,125071,3.6722293
189384,143621,3.326662
189384,289021,3.301018
189384,148209,3.290997
189384,261673,3.2605917
190644,15668,3.9349978
190644,399983,3.7104962
190644,421063,3.6141224
190644,67486,3.5865676
190644,280065,3.58122
190644,377869,3.484028
190644,319905,3.461348
190644,412981,3.4566836
190644,56630,3.4292724
190644,350055,3.4076195
190672,259357,3.9395554
190672,107503,3.5111074
190672,104864,3.4235003
190672,279332,3.3827577
190672,73695,3.3791199
190672,428268,3.3770118
190672,287037,3.3074348
190672,350045,3.2550092
190672,273973,3.2550092
190672,320900,3.2433553
190678,222422,3.9349978
190678,251868,3.4716747
190678,185348,3.3123646
190678,398682,3.2797709
190678,70035,3.2518816
190678,253338,3.2033894
190678,228151,3.2033894
190678,294109,3.1872377
190678,162454,3.1828592
190678,65719,3.1599016
190867,144149,3.9479222
190867,280974,3.0437763
190867,401074,3.031626
190867,192284,2.9729855
190867,291667,2.9715347
190867,358391,2.9617026
190867,40685,2.951617
190867,233893,2.907161
190867,312904,2.85746
190867,170298,2.8433633
191153,331514,3.9492788
191153,404264,3.6406229
191153,403564,3.535461
191153,438283,3.2851102
191153,162046,3.2599218
191153,409426,3.2102544
191153,291877,3.1606753
191153,355994,3.0690143
191153,357779,3.020371
191153,445109,3.0180378
191439,821,3.9349976
191439,128318,3.5926547
191439,353686,3.5742288
191439,223587,3.352459
191439,221897,3.3522034
191439,66117,3.3478901
191439,138434,3.274728
191439,179932,3.2415993
191439,169583,3.2245498
191439,50752,3.206928
191886,199394,4.259347
191886,186702,4.243453
191886,369933,4.1942754
191886,384470,4.193954
191886,368403,4.17649
191886,76426,4.167683
191886,403564,4.162845
191886,94437,4.1471024
191886,206241,4.1352644
191886,237019,4.134672
191952,59437,3.9349976
191952,165095,3.5784297
191952,113019,3.415391
191952,150700,3.3665247
191952,342661,3.3346944
191952,11666,3.3136575
191952,358485,3.1486354
191952,291964,3.0918422
191952,46655,3.0774684
191952,129643,3.0452569
192511,226016,3.9349976
192511,276883,3.3486695
192511,384574,3.3477523
192511,357802,3.3477523
192511,65286,3.3477523
192511,149822,3.3394332
192511,325045,3.327698
192511,264297,3.3063145
192511,137633,3.2885394
192511,97661,3.28177
192595,420528,3.9356713
192595,435624,3.723676
192595,409426,3.6996255
192595,331514,3.6037004
192595,829,3.5774357
192595,419371,3.5753734
192595,401682,3.5209785
192595,245449,3.5077522
192595,203964,3.5077522
192595,412672,3.4902923
193126,378850,3.9349976
193126,77777,3.6293502
193126,254196,3.5522046
193126,109589,3.5513408
193126,304445,3.431179
193126,158273,3.4054332
193126,443030,3.3958123
193126,161566,3.3841321
193126,461765,3.3194149
193126,147686,3.3192148
193864,9903,3.9349976
193864,398042,3.6058292
193864,231501,3.602493
193864,448601,3.5225472
193864,465977,3.481477
193864,273342,3.4686673
193864,418826,3.393068
193864,218612,3.393068
193864,154476,3.3883483
193864,298324,3.3251755
193924,148103,3.942531
193924,224832,3.790706
193924,399192,3.76786
193924,208450,3.7082837
193924,119736,3.7080123
193924,456005,3.7077827
193924,190000,3.7011936
193924,186702,3.6905193
193924,94437,3.6879444
193924,237019,3.6851337
193936,94437,4.1981635
193936,208450,4.183774
193936,313163,4.1618986
193936,23762,4.068025
193936,428891,4.05125
193936,294242,4.0425887
193936,4442,4.0331745
193936,52371,4.0288444
193936,37254,4.0274644
193936,244541,4.019588
194416,17478,3.9525685
194416,206241,3.449596
194416,138661,3.413025
194416,199394,3.3980477
194416,308648,3.3741996
194416,426947,3.3392859
194416,172894,3.3222532
194416,50934,3.2798004
194416,234255,3.2699487
194416,94437,3.2698343
194560,94437,4.219966
194560,199394,4.0678663
194560,208450,3.9614687
194560,272907,3.9349747
194560,461520,3.9189606
194560,240558,3.906961
194560,382885,3.8908374
194560,66424,3.8677385
194560,268081,3.8653848
194560,89775,3.8587644
195248,408132,3.9349978
195248,360639,3.9074988
195248,281480,3.7901711
195248,375738,3.514783
195248,346015,3.4351964
195248,205663,3.4350889
195248,157203,3.4307938
195248,201598,3.408116
195248,272732,3.401659
195248,125311,3.397119
195657,180566,3.939701
195657,373315,3.927374
195657,136565,3.9230642
195657,113535,3.5527523
195657,248870,3.4219556
195657,166354,3.4147043
195657,233734,3.3001542
195657,187602,3.299204
195657,217605,3.2935028
195657,221911,3.2843413
195807,42002,3.9484282
195807,460648,3.2217731
195807,86686,3.2217731
195807,304445,3.203701
195807,413125,3.1232715
195807,67811,3.0569212
195807,44402,2.9774723
195807,458348,2.9073362
195807,465811,2.859406
195807,448267,2.859406
196114,445115,3.9349976
196114,25744,3.6716042
196114,336102,3.5666952
196114,258690,3.493743
196114,95598,3.449873
196114,214113,3.4210389
196114,69442,3.4210389
196114,43090,3.4210389
196114,204080,3.293721
196114,247326,3.2726119
196128,390152,3.9349976
196128,29196,3.7656567
196128,173313,3.7292583
196128,358348,3.6623557
196128,206241,3.564439
196128,81494,3.5328195
196128,455183,3.5229197
196128,146797,3.5018637
196128,253156,3.423961
196128,290768,3.4166942
196181,242819,3.9349976
196181,89247,3.9349976
196181,380493,3.6852107
196181,121978,3.5874918
196181,100393,3.5798616
196181,48105,3.454624
196181,439770,3.3939373
196181,374893,3.3937922
196181,243875,3.3760867
196181,265033,3.3184984
196502,415653,3.9349978
196502,333025,3.3727305
196502,366291,3.3565233
196502,51360,3.3242986
196502,350968,3.2939844
196502,430240,3.2233574
196502,456320,3.2205827
196502,427375,3.2205827
196502,211299,3.2110038
196502,249735,3.1592815
197491,150215,3.943057
197491,112417,3.4284503
197491,338148,3.3810391
197491,1377,3.3564413
197491,150100,3.2657323
197491,446542,3.2603815
197491,279316,3.2601047
197491,130113,3.254671
197491,379796,3.222778
197491,95426,3.2179954
197559,4001,3.962565
197559,118519,3.9349978
197559,87916,3.6156187
197559,137102,3.5226386
197559,19135,3.4940572
197559,114671,3.4815645
197559,346213,3.4734952
197559,60159,3.4506707
197559,50734,3.4499834
197559,140532,3.447121
197591,393144,3.9374242
197591,445559,3.9373226
197591,248626,3.3415918
197591,98893,3.2528853
197591,310599,3.1552904
197591,396378,3.1291938
197591,403812,3.126471
197591,28977,3.1129208
197591,436143,3.1052957
197591,355200,3.0921984
198045,409770,3.984766
198045,111052,3.8933232
198045,396930,3.7806597
198045,29940,3.6470222
198045,124193,3.6163964
198045,149253,3.5350769
198045,215363,3.5135014
198045,138427,3.4795535
198045,328025,3.4193947
198045,398489,3.383422
198153,253615,5.356604
198153,2455,5.1729875
198153,348326,4.971374
198153,119383,4.708126
198153,330647,4.4161773
198153,125799,4.341614
198153,346384,4.3242407
198153,153767,4.2924347
198153,49544,4.290994
198153,91723,4.289684
198573,346673,4.062441
198573,372188,4.0130005
198573,143418,3.9847996
198573,288525,3.969777
198573,128569,3.932715
198573,9745,3.913445
198573,13711,3.909802
198573,260256,3.881579
198573,69533,3.824306
198573,332224,3.7130148
198921,222888,3.9399068
198921,432504,3.673941
198921,413816,3.6275682
198921,360487,3.6061633
198921,91152,3.5850217
198921,49156,3.5752208
198921,167126,3.5704327
198921,69799,3.5628145
198921,369933,3.5570166
198921,161911,3.5248961
199153,346437,3.9449868
199153,113535,3.3396926
199153,240558,3.241555
199153,72721,3.2341237
199153,16813,3.1446822
199153,138661,3.1357074
199153,150547,3.093794
199153,243406,3.0825088
199153,10040,2.9935856
199153,165664,2.968879
200073,206218,4.0335307
200073,273872,3.9939647
200073,17322,3.9343717
200073,94437,3.8207464
200073,294245,3.7920377
200073,4067,3.78137
200073,78729,3.7147818
200073,126044,3.7115712
200073,296048,3.7064939
200073,129624,3.678298
200329,253615,4.0012865
200329,202238,3.9349976
200329,438484,3.8972468
200329,38083,3.801045
200329,358348,3.7336962
200329,232172,3.6891541
200329,137440,3.6659086
200329,4537,3.640857
200329,343861,3.6104455
200329,114342,3.561195
200454,23683,3.9349976
200454,290207,3.7912288
200454,340578,3.6424174
200454,321246,3.6388717
200454,104793,3.483708
200454,463663,3.449357
200454,201610,3.435249
200454,404793,3.3721347
200454,92493,3.345084
200454,2785,3.345084
200742,206241,4.7552085
200742,224481,4.1885977
200742,427147,4.0380745
200742,362191,4.0241737
200742,295345,4.0167913
200742,77148,4.0162296
200742,4001,3.9920564
200742,384470,3.9740763
200742,182086,3.969152
200742,40140,3.9651432
200824,38336,3.9349976
200824,350299,3.624562
200824,369112,3.5077739
200824,186352,3.43164
200824,249469,3.3176863
200824,366158,3.278781
200824,152424,3.2696955
200824,425468,3.2366393
200824,368025,3.2366393
200824,331526,3.2301636
201005,99946,3.9349976
201005,319680,3.7127538
201005,180009,3.451537
201005,260282,3.4139524
201005,45124,3.3988712
201005,101718,3.3847017
201005,366228,3.3513355
201005,26374,3.3068476
201005,101960,3.2921467
201005,357371,3.237743
201690,464751,4.0075703
201690,240558,3.9782057
201690,350384,3.9401195
201690,150547,3.8792133
201690,199394,3.8361921
201690,193518,3.6774402
201690,275354,3.6357808
201690,308648,3.5921555
201690,94437,3.5429492
201690,273872,3.531774
201718,273872,3.94799
201718,94437,3.6944776
201718,303058,3.687004
201718,199394,3.656064
201718,137440,3.6202803
201718,4067,3.5400295
201718,29196,3.5252814
201718,78729,3.4288788
201718,176605,3.3541715
201718,1423,3.3541715
202009,362606,3.9445257
202009,222604,3.4575243
202009,312781,3.4392872
202009,300133,3.4021695
202009,116475,3.3840783
202009,251415,3.3049965
202009,353910,3.2843435
202009,33139,3.2743073
202009,11666,3.260991
202009,34763,3.21813
202080,366691,3.9349978
202080,430050,3.7954218
202080,293416,3.5330875
202080,221501,3.4934795
202080,55264,3.4934795
202080,283693,3.428932
202080,226850,3.422053
202080,159486,3.422053
202080,136815,3.395032
202080,42885,3.30717
202825,361976,3.9464064
202825,204494,3.1443474
202825,329615,3.0866423
202825,162472,3.079268
202825,112047,3.076069
202825,358234,3.0374303
202825,2567,3.033895
202825,89871,2.9440093
202825,348352,2.9226563
202825,118752,2.9161325
203017,119736,4.5793424
203017,224832,4.5006423
203017,369158,4.494901
203017,464751,4.4936924
203017,325310,4.4642987
203017,37029,4.4539847
203017,301721,4.453805
203017,254290,4.3987107
203017,441852,4.3761077
203017,456056,4.370198
203490,456056,4.6666064
203490,224832,4.6660585
203490,168224,4.6489024
203490,177636,4.587871
203490,114121,4.587871
203490,268755,4.5870457
203490,119736,4.482938
203490,301721,4.467055
203490,441852,4.465204
203490,369158,4.455312
203525,388223,3.9349976
203525,357531,3.673708
203525,389135,3.4166546
203525,374178,3.389628
203525,117314,3.3698645
203525,445695,3.2902997
203525,399175,3.250843
203525,336283,3.2474484
203525,97750,3.2211518
203525,426958,3.2106256
203561,409426,4.085975
203561,420528,4.040169
203561,419371,4.024702
203561,232533,3.9431288
203561,111179,3.9356048
203561,372382,3.9348798
203561,233735,3.9299908
203561,409793,3.9235964
203561,303935,3.919616
203561,412672,3.9136715
203851,444190,3.9481037
203851,464751,3.7455044
203851,221329,3.5320122
203851,103952,3.5030391
203851,136523,3.400212
203851,355994,3.3126397
203851,369447,3.3119411
203851,330469,3.3093657
203851,254290,3.2756324
203851,423217,3.2663484
204180,99907,3.951877
204180,352230,3.1049762
204180,460553,3.1044195
204180,438554,3.0881608
204180,232780,3.0295274
204180,447661,3.0132098
204180,355396,2.95126
204180,159380,2.9470716
204180,73913,2.9349723
204180,207734,2.9181092
204328,324694,3.934998
204328,162491,3.6204786
204328,413882,3.5015914
204328,126236,3.3577743
204328,325977,3.3546813
204328,238005,3.2835832
204328,329522,3.212722
204328,6432,3.1477344
204328,84997,3.0986075
204328,279531,3.0970986
204341,343256,3.9349976
204341,148426,3.540882
204341,246687,3.4631677
204341,450839,3.410705
204341,320526,3.2959218
204341,337198,3.255386
204341,187129,3.210918
204341,368033,3.1954815
204341,399569,3.190292
204341,424899,3.1544433
204392,15903,3.9349976
204392,129279,3.5951269
204392,88749,3.5882301
204392,260415,3.585414
204392,29196,3.4454498
204392,29940,3.3556564
204392,338395,3.3459682
204392,455614,3.2934833
204392,94437,3.2770991
204392,78729,3.231737
205139,313163,4.0778136
205139,4537,3.973387
205139,253615,3.9667234
205139,284045,3.9402225
205139,114342,3.9349334
205139,70662,3.901204
205139,343861,3.8823953
205139,296375,3.8399975
205139,206218,3.8350816
205139,234390,3.8178651
205203,340375,3.9442182
205203,96985,3.562645
205203,460553,3.5088391
205203,80885,3.2865777
205203,496,3.28647
205203,68672,3.2743695
205203,279972,3.2288334
205203,456889,3.1922789
205203,232780,3.190703
205203,6973,3.182691
205453,375938,3.9349976
205453,315309,3.4050992
205453,435624,3.4048388
205453,173619,3.3273575
205453,253849,3.2640996
205453,103785,3.257549
205453,230099,3.207035
205453,390877,3.196868
205453,255093,3.1784616
205453,13224,3.177732
205501,148123,3.9349978
205501,39933,3.6351972
205501,73281,3.5698605
205501,19801,3.5698605
205501,29940,3.51786
205501,254418,3.4922955
205501,4289,3.4305346
205501,407202,3.427222
205501,351130,3.427222
205501,408203,3.4195852
206021,452661,3.944408
206021,259487,3.5244372
206021,332227,3.189988
206021,295075,3.1713476
206021,379599,3.0957017
206021,417927,3.0798984
206021,196658,3.0314028
206021,241535,3.0026672
206021,369924,2.9800553
206021,148400,2.977929
206078,89106,3.9349976
206078,360487,3.5144582
206078,21035,3.472009
206078,140296,3.4453523
206078,262099,3.3876233
206078,166129,3.3787615
206078,5073,3.3787615
206078,299222,3.3482945
206078,288846,3.3272512
206078,49676,3.3191702
207737,76422,3.9349978
207737,119383,3.5759232
207737,446820,3.4460511
207737,441265,3.2732298
207737,125799,3.1994236
207737,173589,3.1819608
207737,51483,3.1541033
207737,277673,3.1292503
207737,8015,3.1101239
207737,287526,3.10198
208352,454818,4.175176
208352,113641,3.9386806
208352,126307,3.93862
208352,244541,3.88607
208352,65273,3.835962
208352,428891,3.8140635
208352,170262,3.778259
208352,396265,3.7215962
208352,316472,3.6950655
208352,289103,3.6815584
208998,266024,3.9429078
208998,360487,3.659395
208998,278893,3.555148
208998,248711,3.5029416
208998,97437,3.5029416
208998,310514,3.494768
208998,161911,3.463906
208998,417927,3.4358597
208998,108021,3.3723683
208998,276704,3.3646061
209550,822,3.9349976
209550,199975,3.5296965
209550,138454,3.525885
209550,206317,3.4502625
209550,320004,3.4158337
209550,205777,3.3751898
209550,153125,3.3751898
209550,188381,3.3689604
209550,291728,3.3301578
209550,139725,3.329825
209591,254324,3.9472613
209591,409426,3.43185
209591,409804,3.2097547
209591,387562,3.153027
209591,179733,3.0838063
209591,150547,3.0539808
209591,137440,3.0169382
209591,438484,2.9751444
209591,464751,2.9427223
209591,209225,2.9419153
210176,162491,3.9349976
210176,324694,3.6204793
210176,238005,3.3068247
210176,19545,3.261982
210176,93414,3.2612991
210176,255989,3.2200933
210176,34857,3.1291456
210176,151178,3.1241589
210176,158123,3.11056
210176,189774,3.1103976
210282,140156,3.9378233
210282,133183,3.937586
210282,311170,3.585314
210282,280946,3.4855418
210282,260217,3.2787855
210282,211132,3.2767959
210282,191690,3.237389
210282,226111,3.2130153
210282,340749,3.2111547
210282,335630,3.2100253
210349,310599,3.9431431
210349,249504,3.214023
210349,63102,3.207379
210349,88432,3.1684532
210349,321963,3.1296525
210349,317743,3.1296525
210349,181576,3.097694
210349,365832,3.0793962
210349,207136,3.012971
210349,98893,2.9540873
211130,418211,3.934998
211130,383212,3.831618
211130,359959,3.57541
211130,220793,3.5339408
211130,465616,3.500955
211130,304145,3.3700101
211130,95834,3.3700101
211130,114177,3.3699064
211130,183758,3.3521018
211130,1211,3.3056843
211211,140527,4.0988545
211211,440128,3.9349976
